,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
278,FDA Expands Lilly  ( LLY )  Jardiance Label in Chronic Kidney Disease,https://www.zacks.com/stock/news/2155039/fda-expands-lilly-lly-jardiance-label-in-chronic-kidney-disease,20230925T160400,['Zacks Equity Research'],"Following the latest approval, Lilly's (LLY) Jardiance can access a target market that affects more than 35 million adults in the United States.",https://staticx-tuner.zacks.com/images/articles/main/ff/2922.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.96136'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}]",0.147868,Neutral,"[{'ticker': 'ANVS', 'relevance_score': '0.186738', 'ticker_sentiment_score': '0.043115', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.568953', 'ticker_sentiment_score': '0.173008', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AZN', 'relevance_score': '0.306198', 'ticker_sentiment_score': '0.071326', 'ticker_sentiment_label': 'Neutral'}]"
279,Eli Lilly and Company  ( LLY )  is Attracting Investor Attention: Here is What You Should Know,https://www.zacks.com/stock/news/2154763/eli-lilly-and-company-lly-is-attracting-investor-attention-here-is-what-you-should-know,20230925T130011,['Zacks Equity Research'],"Zacks.com users have recently been watching Lilly (LLY) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://staticx-tuner.zacks.com/images/default_article_images/default343.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.999999'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.5855'}]",0.243948,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.520209', 'ticker_sentiment_score': '0.143271', 'ticker_sentiment_label': 'Neutral'}]"
280,"3 Artificial Intelligence  ( AI )  Stocks That Could Soar More Than Nvidia, According to Wall Street",https://www.fool.com/investing/2023/09/25/artificial-intelligence-ai-stocks-soar-nvidia/,20230925T095000,['Keith Speights'],None of these stocks have outperformed Nvidia so far this year. But the next 12 months could be a different story.,https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",0.234495,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.230235', 'ticker_sentiment_score': '0.264104', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SOUN', 'relevance_score': '0.230235', 'ticker_sentiment_score': '0.239579', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SFTBF', 'relevance_score': '0.05833', 'ticker_sentiment_score': '-0.031977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.05833', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.05833', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SDGR', 'relevance_score': '0.391486', 'ticker_sentiment_score': '0.356966', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BMY', 'relevance_score': '0.05833', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HMC', 'relevance_score': '0.05833', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.05833', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
281,3 Magnificent Growth Stocks to Buy Right Now,https://www.fool.com/investing/2023/09/24/3-magnificent-growth-stocks-to-buy-right-now/,20230924T105000,"['David Jagielski', 'and Prosper Junior Bakiny', 'Keith Speights']","If you're looking for growth, these stocks could be just the ticket.",https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.744043'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}]",0.352979,Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.166743', 'ticker_sentiment_score': '0.245837', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'VRTX', 'relevance_score': '0.12546', 'ticker_sentiment_score': '0.201716', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AZN', 'relevance_score': '0.287441', 'ticker_sentiment_score': '0.437472', 'ticker_sentiment_label': 'Bullish'}]"
282,"'Stocks In Monopolistic Bull Market': Wall Street Analyst Contemplates A Bright Future For Next Phase - Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , Meta Platforms  ( NASDAQ:META ) , NVIDIA  ( NASDAQ:NVDA ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/09/34825151/stocks-in-monopolistic-bull-market-wall-street-analyst-contemplates-a-bright-future,20230922T144619,['Piero Cingari'],"This year's bull market in stocks is a reflection of a bull market in monopolies and oligopolies, according to Bank of America's Chief Investment Strategist Michael Hartnett. While the S&P 500 boasts a commendable 14% year-to-date ( YTD ) increase, a closer look reveals the real action lies ...",https://cdn.benzinga.com/files/images/story/2023/Bull.Shutterstock.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '0.905476'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}]",0.232814,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.103319', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.103319', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.103319', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UAL', 'relevance_score': '0.188193', 'ticker_sentiment_score': '-0.057826', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.103319', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.411679', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.103319', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.070762', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.103319', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BX', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.070762', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VTRS', 'relevance_score': '0.188193', 'ticker_sentiment_score': '-0.057826', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.070762', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.188193', 'ticker_sentiment_score': '0.070762', 'ticker_sentiment_label': 'Neutral'}]"
283,Are Wall Street Analysts Wrong About Eli Lilly Stock?,https://www.fool.com/investing/2023/09/22/are-wall-street-analysts-wrong-about-eli-lilly/,20230922T134500,['David Jagielski'],"Based on analysts' projections, you might think the pharmaceutical giant isn't worth investing in right now.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F747921%2Fupside-for-eli-lillys-stock-based-on-most-recent-analyst-estimates.png&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.99989'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.658903'}]",0.21918,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.366061', 'ticker_sentiment_score': '0.23249', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
284,"Here's a rapid-fire update on all 35 stocks in the Club's portfolio, including a new buy",https://www.cnbc.com/2023/09/21/rapid-fire-update-on-all-35-stocks-in-jim-cramers-club-portfolio.html,20230921T192259,['Kevin Stankiewicz'],Jim Cramer ran through all 35 Club stocks during our September Monthly Meeting on Thursday.,https://image.cnbcfm.com/api/v1/image/107200467-1677528554270-NUP_200782_00122.jpg?v=1695324179&w=1920&h=1080,CNBC,Top News,www.cnbc.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.142857'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.142857'}, {'topic': 'Technology', 'relevance_score': '0.142857'}, {'topic': 'Finance', 'relevance_score': '0.142857'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.142857'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.142857'}, {'topic': 'Earnings', 'relevance_score': '0.714479'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.142857'}]",0.209065,Somewhat-Bullish,"[{'ticker': 'DD', 'relevance_score': '0.07959', 'ticker_sentiment_score': '0.090866', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.07959', 'ticker_sentiment_score': '0.090866', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.099394', 'ticker_sentiment_score': '0.095909', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FL', 'relevance_score': '0.059736', 'ticker_sentiment_score': '0.08825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WYNN', 'relevance_score': '0.059736', 'ticker_sentiment_score': '0.08825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NATI', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CLX', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DHR', 'relevance_score': '0.07959', 'ticker_sentiment_score': '0.090866', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.07959', 'ticker_sentiment_score': '0.090866', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.059736', 'ticker_sentiment_score': '0.08825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.059736', 'ticker_sentiment_score': '0.08825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.059736', 'ticker_sentiment_score': '0.08825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STZ', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PANW', 'relevance_score': '0.059736', 'ticker_sentiment_score': '0.08825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HUM', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.07959', 'ticker_sentiment_score': '0.090866', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TJX', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HON', 'relevance_score': '0.059736', 'ticker_sentiment_score': '0.08825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.059736', 'ticker_sentiment_score': '0.08825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SWK', 'relevance_score': '0.019928', 'ticker_sentiment_score': '0.080807', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.07959', 'ticker_sentiment_score': '0.090866', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EMR', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LIN', 'relevance_score': '0.059736', 'ticker_sentiment_score': '0.08825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAT', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PXD', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.07959', 'ticker_sentiment_score': '0.090866', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BIIB', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CTRA', 'relevance_score': '0.039844', 'ticker_sentiment_score': '0.086994', 'ticker_sentiment_label': 'Neutral'}]"
285,"Top Stories Wednesday, Sep 20: Elon Musk-Backed Neuralink Starts Participant Enrollment For Paralysis, Eli Lilly Cracks Down on Counterfeit Weight Loss Drugs, Meta Looks to Capitalize on India's In-App Payment Surge - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/news/23/09/34763015/elon-musk-backed-neuralink-starts-participant-enrollment-for-paralysis-eli-lilly-cracks-down-on-coun,20230920T135614,['Vandana Singh'],"Elon Musk's brain-computer interface company, Neuralink, has initiated recruiting its first test subjects for human trials aimed at assisting individuals with paralysis in controlling devices.",https://cdn.benzinga.com/files/images/story/2023/09/20/neuralink_elon_musk_jr_morty_and_jlstock_on_shutterstock.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.684621'}]",0.062611,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.008111', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.137278', 'ticker_sentiment_score': '-0.091478', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.17112', 'ticker_sentiment_score': '-0.066313', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPRY', 'relevance_score': '0.068896', 'ticker_sentiment_score': '-0.149649', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.068896', 'ticker_sentiment_score': '-0.318343', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GS', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.100352', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'QUBSF', 'relevance_score': '0.03448', 'ticker_sentiment_score': '0.15318', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COTY', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.260647', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GIS', 'relevance_score': '0.103183', 'ticker_sentiment_score': '0.050609', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.246494', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LLY', 'relevance_score': '0.103183', 'ticker_sentiment_score': '-0.029223', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PINS', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.094322', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HOOD', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.057162', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PM', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BA', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.068896', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
286,"3 Healthcare Stocks That Turned $100,000 Into $1 Million in 10 Years",https://www.fool.com/investing/2023/09/20/3-healthcare-stocks-that-turned-100000-into-1-mill/,20230920T093900,['David Jagielski'],Are these highly successful stocks still good buys today?,https://media.ycharts.com/charts/baf7a2c02e6b9383f1853d6d4357574c.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.658903'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.995973'}]",0.327785,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.280294', 'ticker_sentiment_score': '0.164338', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WST', 'relevance_score': '0.22595', 'ticker_sentiment_score': '0.23179', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DXCM', 'relevance_score': '0.22595', 'ticker_sentiment_score': '0.206779', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
287,6 Healthcare Stocks Analysts Still Like,https://www.barrons.com/articles/healthcare-stocks-analysts-like-8b0f4dd2,20230920T070000,['Josh Nathan-Kazis'],"This has been an epically bad year for the healthcare sector, but there are still a few stocks out there that Wall Street analysts like. Some of them are even more beaten down than the rest of the industry. The S&P 500 Health Care sector index is down 3% this year, vastly behind the S&P 500, ...",https://images.barrons.com/im-81046107?width=639&height=426,Barrons,n/a,www.barrons.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.054264,Neutral,"[{'ticker': 'TECH', 'relevance_score': '0.240489', 'ticker_sentiment_score': '0.079998', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BSX', 'relevance_score': '0.16171', 'ticker_sentiment_score': '0.059347', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.16171', 'ticker_sentiment_score': '0.059347', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VRTX', 'relevance_score': '0.16171', 'ticker_sentiment_score': '0.059347', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ZTS', 'relevance_score': '0.459624', 'ticker_sentiment_score': '0.130657', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BIO', 'relevance_score': '0.16171', 'ticker_sentiment_score': '0.059347', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DXCM', 'relevance_score': '0.16171', 'ticker_sentiment_score': '0.059347', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.16171', 'ticker_sentiment_score': '0.059347', 'ticker_sentiment_label': 'Neutral'}]"
